1.328125e+39	1:4,2:23,3:9,4:19,6:8
6.859884e+38	1:5,2:19,3:9,4:21,6:9
1.427964e+39	1:3,2:19,3:12,4:20,6:9
1.256540e+39	1:5,2:19,3:9,4:22,6:8
3.998297e+37	1:4,2:26,3:8,4:16,6:9
9.055566e+38	1:4,2:17,3:15,4:19,6:8
1.972546e+39	1:5,2:20,3:10,4:20,6:8
9.845890e+37	1:4,2:21,3:7,4:21,6:10
2.187564e+38	1:4,2:21,3:9,4:19,6:10
1.308635e+39	1:1,2:20,3:12,4:22,6:8
7.002545e+38	1:1,2:18,3:14,4:22,6:8
3.652011e+38	1:1,2:22,3:9,4:22,6:9
1.271653e+39	1:2,2:20,3:15,4:18,6:8
1.053617e+39	1:4,2:20,3:14,4:17,6:8
1.702389e+39	1:5,2:18,3:12,4:20,6:8
2.656116e+37	1:7,2:15,3:10,4:22,6:9
7.195203e+38	1:2,2:20,3:14,4:18,6:9
8.239872e+38	1:6,2:18,3:12,4:19,6:8
3.797617e+38	1:6,2:18,3:14,4:17,6:8
1.997814e+39	1:3,2:21,3:13,4:18,6:8
9.963734e+38	1:1,2:20,3:11,4:23,6:8
7.904119e+38	1:5,2:20,3:9,4:20,6:9
5.224647e+38	1:4,2:20,3:15,4:16,6:8
6.652680e+38	1:4,2:21,3:8,4:21,6:9
2.585444e+39	1:2,2:21,3:12,4:20,6:8
1.002615e+38	1:3,2:15,3:11,4:26,6:8
1.964118e+39	1:4,2:22,3:11,4:18,6:8
2.208278e+37	1:9,2:21,3:6,4:19,6:8
5.668158e+38	1:1,2:24,3:9,4:21,6:8
1.134187e+38	1:4,2:26,3:9,4:16,6:8
4.331715e+38	1:5,2:18,3:13,4:18,6:9
1.822072e+38	2:22,3:15,4:18,6:8
6.756255e+38	1:3,2:17,3:14,4:20,6:9
4.623664e+38	1:4,2:22,3:7,4:21,6:9
1.587842e+37	1:7,2:24,3:7,4:16,6:9
5.773060e+38	1:5,2:20,3:8,4:21,6:9
6.376701e+38	1:1,2:20,3:11,4:22,6:9
1.757822e+39	1:5,2:19,3:10,4:21,6:8
1.346113e+37	1:7,2:18,3:12,4:16,6:10
3.599912e+38	1:4,2:21,3:13,4:16,6:9
1.202829e+39	1:3,2:17,3:13,4:22,6:8
5.162631e+37	1:4,2:16,3:10,4:23,6:10
8.169319e+38	1:5,2:19,3:8,4:23,6:8
4.123804e+37	1:1,2:18,3:8,4:28,6:8
2.407934e+38	1:4,2:19,3:9,4:21,6:10
2.758051e+39	1:3,2:20,3:13,4:19,6:8
6.631808e+37	1:5,2:14,3:14,4:22,6:8
2.982340e+37	1:6,2:15,3:8,4:26,6:8
1.284497e+38	2:21,3:14,4:19,6:9
1.696034e+39	1:2,2:19,3:11,4:23,6:8
1.076801e+39	1:4,2:19,3:12,4:19,6:9
2.699397e+39	1:4,2:21,3:11,4:19,6:8
2.601191e+39	1:4,2:19,3:12,4:20,6:8
1.740245e+39	1:5,2:20,3:12,4:18,6:8
1.370202e+39	1:4,2:21,3:13,4:17,6:8
2.393094e+39	1:3,2:22,3:11,4:19,6:8
1.702459e+39	1:2,2:20,3:10,4:23,6:8
2.699397e+39	1:4,2:21,3:11,4:19,6:8
6.272597e+38	1:3,2:20,3:14,4:17,6:9
1.425703e+38	1:2,2:15,3:16,4:22,6:8
1.425703e+38	1:2,2:15,3:16,4:22,6:8
9.014868e+38	1:2,2:22,3:8,4:23,6:8
1.041458e+39	1:4,2:21,3:9,4:20,6:9
1.953263e+39	1:4,2:20,3:9,4:22,6:8
7.284742e+38	1:4,2:22,3:13,4:16,6:8
9.031372e+37	1:4,2:20,3:13,4:16,6:10
2.372072e+39	1:2,2:20,3:11,4:22,6:8
1.301264e+39	1:5,2:18,3:10,4:22,6:8
1.917916e+39	1:5,2:20,3:11,4:19,6:8
4.147503e+38	1:3,2:17,3:15,4:19,6:9
7.196698e+37	1:7,2:16,3:12,4:19,6:9
1.517898e+39	1:3,2:18,3:11,4:23,6:8
2.533891e+39	1:2,2:20,3:13,4:20,6:8
6.272597e+38	1:3,2:20,3:14,4:17,6:9
9.373357e+38	1:2,2:17,3:15,4:21,6:8
1.401841e+39	1:4,2:19,3:9,4:23,6:8
1.144488e+39	1:4,2:21,3:10,4:19,6:9
1.236689e+39	1:5,2:22,3:9,4:19,6:8
1.202829e+39	1:3,2:17,3:13,4:22,6:8
6.563038e+37	1:3,2:16,3:9,4:26,6:9
9.373357e+38	1:2,2:17,3:15,4:21,6:8
9.138776e+38	1:5,2:19,3:10,4:20,6:9
2.393094e+39	1:3,2:22,3:11,4:19,6:8
8.874173e+38	1:4,2:22,3:9,4:19,6:9
2.555221e+35	1:4,2:30,3:7,4:14,6:8
8.240051e+38	1:2,2:21,3:15,4:17,6:8
4.058282e+37	2:20,3:13,4:20,6:10
1.327183e+38	1:1,2:25,3:8,4:20,6:9
1.328125e+39	1:4,2:23,3:9,4:19,6:8
2.356295e+38	1:5,2:16,3:13,4:20,6:9
5.246406e+38	1:1,2:20,3:14,4:19,6:9
2.626761e+39	1:2,2:20,3:12,4:21,6:8
1.935644e+39	1:5,2:21,3:10,4:19,6:8
8.527421e+38	1:3,2:18,3:14,4:19,6:9
3.158544e+38	1:6,2:20,3:11,4:17,6:9
1.370202e+39	1:4,2:21,3:13,4:17,6:8
1.173968e+38	1:4,2:18,3:7,4:25,6:9
5.492827e+38	1:3,2:21,3:7,4:24,6:8
6.492900e+38	1:1,2:18,3:13,4:23,6:8
4.296931e+38	1:1,2:22,3:13,4:18,6:9
5.615561e+38	1:1,2:18,3:12,4:24,6:8
2.635660e+39	1:2,2:21,3:11,4:21,6:8
4.331715e+38	1:5,2:18,3:13,4:18,6:9
1.318738e+39	1:2,2:20,3:11,4:21,6:9
2.699397e+39	1:4,2:21,3:11,4:19,6:8
7.002545e+38	1:1,2:18,3:14,4:22,6:8
1.587996e+38	1:5,2:18,3:11,4:19,6:10
4.147503e+38	1:3,2:17,3:15,4:19,6:9
2.601191e+39	1:4,2:19,3:12,4:20,6:8
5.266157e+38	1:5,2:21,3:11,4:17,6:9
3.387138e+38	1:4,2:22,3:6,4:23,6:8
4.077874e+38	1:7,2:19,3:9,4:20,6:8
6.451153e+38	1:2,2:23,3:11,4:18,6:9
2.355134e+39	1:2,2:22,3:11,4:20,6:8
1.422796e+39	1:3,2:20,3:12,4:19,6:9
2.309244e+38	1:1,2:17,3:12,4:25,6:8
2.355134e+39	1:2,2:22,3:11,4:20,6:8
9.649193e+36	1:1,2:21,3:12,4:18,6:11
5.053311e+37	1:4,2:21,3:6,4:22,6:10
1.357519e+39	1:2,2:23,3:9,4:21,6:8
9.428046e+38	1:6,2:20,3:9,4:20,6:8
2.099774e+39	1:4,2:22,3:10,4:19,6:8
5.615561e+38	1:1,2:18,3:12,4:24,6:8
8.393115e+38	1:3,2:19,3:14,4:18,6:9
1.879924e+37	1:1,2:14,3:16,4:24,6:8
1.254810e+39	1:4,2:17,3:12,4:22,6:8
1.545789e+38	1:4,2:20,3:16,4:15,6:8
8.874173e+38	1:4,2:22,3:9,4:19,6:9
2.692122e+39	1:3,2:20,3:10,4:22,6:8
1.148071e+38	1:5,2:22,3:12,4:15,6:9
9.177567e+38	1:5,2:20,3:13,4:17,6:8
3.441411e+38	1:2,2:24,3:8,4:20,6:9
1.290077e+39	1:4,2:20,3:11,4:19,6:9
7.787470e+38	1:4,2:18,3:10,4:22,6:9
2.582870e+37	1:8,2:21,3:10,4:15,6:9
4.999827e+38	1:1,2:22,3:10,4:21,6:9
1.006624e+39	1:1,2:23,3:10,4:21,6:8
2.626761e+39	1:2,2:20,3:12,4:21,6:8
2.699397e+39	1:4,2:21,3:11,4:19,6:8
7.787470e+38	1:4,2:18,3:10,4:22,6:9
7.363489e+38	1:4,2:17,3:12,4:21,6:9
7.210286e+38	1:5,2:17,3:14,4:19,6:8
2.585444e+39	1:2,2:21,3:12,4:20,6:8
8.033559e+38	1:3,2:24,3:11,4:17,6:8
4.129795e+38	1:3,2:18,3:17,4:17,6:8
3.347853e+38	1:3,2:22,3:13,4:16,6:9
1.037566e+39	1:2,2:19,3:11,4:22,6:9
7.028169e+37	1:3,2:25,3:5,4:22,6:8
4.026175e+38	1:1,2:23,3:14,4:17,6:8
5.957149e+38	1:6,2:20,3:12,4:17,6:8
3.603749e+38	1:3,2:18,3:9,4:24,6:9
3.752322e+38	1:5,2:22,3:6,4:22,6:8
6.704206e+38	1:4,2:24,3:10,4:17,6:8
3.551268e+38	1:7,2:21,3:8,4:19,6:8
2.041803e+39	1:4,2:18,3:12,4:21,6:8
3.135153e+38	1:4,2:16,3:14,4:20,6:9
7.870803e+38	1:2,2:21,3:13,4:18,6:9
1.757989e+38	1:5,2:15,3:15,4:20,6:8
1.310301e+39	1:4,2:23,3:10,4:18,6:8
1.819508e+38	1:1,2:16,3:14,4:24,6:8
6.633253e+38	1:6,2:20,3:8,4:21,6:8
2.585444e+39	1:2,2:21,3:12,4:20,6:8
1.140140e+38	1:7,2:21,3:8,4:18,6:9
2.201995e+39	1:4,2:21,3:9,4:21,6:8
3.924058e+38	1:2,2:20,3:15,4:17,6:9
1.130509e+38	1:6,2:22,3:5,4:22,6:8
3.370969e+39	1:3,2:20,3:12,4:20,6:8
1.300397e+39	1:2,2:23,3:12,4:18,6:8
6.109013e+37	1:3,2:21,3:5,4:26,6:8
6.060814e+38	1:4,2:16,3:13,4:22,6:8
2.518273e+38	1:2,2:19,3:11,4:21,6:10
2.282547e+39	1:3,2:19,3:14,4:19,6:8
9.797095e+38	1:3,2:17,3:15,4:20,6:8
2.436980e+38	1:2,2:26,3:10,4:17,6:8
2.182696e+38	1:1,2:24,3:8,4:21,6:9
3.370969e+39	1:3,2:20,3:12,4:20,6:8
4.698086e+38	1:7,2:20,3:10,4:18,6:8
6.395103e+38	1:6,2:21,3:11,4:17,6:8
1.052196e+39	1:2,2:24,3:10,4:19,6:8
2.457781e+38	1:3,2:21,3:6,4:25,6:8
2.913312e+39	1:3,2:19,3:12,4:21,6:8
1.512861e+39	1:2,2:18,3:13,4:22,6:8
8.467037e+38	1:4,2:18,3:13,4:19,6:9
7.843300e+38	1:6,2:18,3:10,4:21,6:8
2.309244e+38	1:1,2:17,3:12,4:25,6:8
5.152146e+37	1:2,2:27,3:7,4:18,6:9
4.654256e+38	1:7,2:20,3:9,4:19,6:8
8.427320e+38	1:2,2:18,3:13,4:21,6:9
2.758051e+39	1:3,2:20,3:13,4:19,6:8
2.709688e+38	1:1,2:17,3:14,4:22,6:9
8.049502e+37	1:5,2:15,3:11,4:23,6:9
6.346626e+38	1:3,2:18,3:9,4:25,6:8
7.210440e+38	1:3,2:19,3:16,4:17,6:8
2.635660e+39	1:2,2:21,3:11,4:21,6:8
6.001302e+38	1:2,2:20,3:16,4:17,6:8
2.709102e+39	1:3,2:22,3:10,4:20,6:8
1.048045e+39	1:3,2:22,3:10,4:19,6:9
1.069209e+38	1:1,2:27,3:8,4:19,6:8
8.849614e+38	1:6,2:21,3:9,4:19,6:8
1.991260e+39	1:2,2:22,3:10,4:21,6:8
2.645618e+39	1:4,2:19,3:11,4:21,6:8
6.133111e+38	1:1,2:19,3:16,4:19,6:8
2.099774e+39	1:4,2:22,3:10,4:19,6:8
5.387139e+38	1:2,2:17,3:13,4:22,6:9
2.293520e+39	1:2,2:21,3:13,4:19,6:8
3.048167e+39	1:3,2:20,3:11,4:21,6:8
2.293520e+39	1:2,2:21,3:13,4:19,6:8
2.815418e+38	1:1,2:20,3:15,4:18,6:9
1.053617e+39	1:4,2:20,3:14,4:17,6:8
9.621049e+37	2:17,3:15,4:23,6:8
1.879445e+39	1:5,2:19,3:11,4:20,6:8
1.006624e+39	1:1,2:23,3:10,4:21,6:8
4.829153e+38	1:3,2:18,3:15,4:18,6:9
2.086142e+38	1:3,2:25,3:9,4:17,6:9
7.284742e+38	1:4,2:22,3:13,4:16,6:8
5.409016e+38	1:1,2:19,3:14,4:20,6:9
1.533664e+39	1:2,2:22,3:9,4:22,6:8
6.698980e+36	1:8,2:21,3:6,4:18,6:10
1.868372e+34	1:4,2:23,3:1,4:25,6:10
3.032818e+39	1:3,2:21,3:10,4:21,6:8
2.231477e+39	1:4,2:19,3:13,4:19,6:8
1.914953e+39	1:3,2:18,3:14,4:20,6:8
6.199490e+38	1:6,2:17,3:12,4:20,6:8
6.991171e+38	1:1,2:20,3:12,4:21,6:9
8.499730e+38	1:2,2:22,3:9,4:21,6:9
1.076801e+39	1:4,2:19,3:12,4:19,6:9
3.188356e+39	1:4,2:20,3:11,4:20,6:8
1.169851e+39	1:4,2:19,3:11,4:20,6:9
3.498679e+38	1:2,2:21,3:7,4:25,6:8
3.682545e+37	1:7,2:19,3:13,4:15,6:9
1.914953e+39	1:3,2:18,3:14,4:20,6:8
1.737376e+38	1:2,2:25,3:10,4:17,6:9
1.174844e+39	1:4,2:22,3:12,4:17,6:8
1.174844e+39	1:4,2:22,3:12,4:17,6:8
1.059485e+39	1:5,2:22,3:8,4:20,6:8
5.325181e+38	1:5,2:20,3:12,4:17,6:9
1.914953e+39	1:3,2:18,3:14,4:20,6:8
1.757989e+38	1:5,2:15,3:15,4:20,6:8
1.360294e+39	1:2,2:18,3:12,4:23,6:8
1.029943e+37	1:8,2:16,3:15,4:16,6:8
2.575025e+39	1:4,2:20,3:10,4:21,6:8
1.196478e+38	1:1,2:20,3:10,4:22,6:10
2.749961e+38	1:4,2:17,3:9,4:24,6:9
9.055566e+38	1:4,2:17,3:15,4:19,6:8
1.706691e+39	1:3,2:20,3:9,4:23,6:8
5.502433e+38	1:5,2:22,3:12,4:16,6:8
2.040028e+39	1:3,2:21,3:9,4:22,6:8
2.487822e+39	1:3,2:19,3:11,4:22,6:8
1.360294e+39	1:2,2:18,3:12,4:23,6:8
9.821586e+38	1:1,2:23,3:12,4:19,6:8
3.068854e+39	1:3,2:21,3:11,4:20,6:8
6.095784e+38	1:4,2:16,3:14,4:21,6:8
3.731289e+38	1:4,2:16,3:16,4:19,6:8
2.407586e+37	1:8,2:15,3:12,4:20,6:8
2.575025e+39	1:4,2:20,3:10,4:21,6:8
2.514832e+38	1:5,2:20,3:6,4:24,6:8
1.702389e+39	1:5,2:18,3:12,4:20,6:8
3.370969e+39	1:3,2:20,3:12,4:20,6:8
3.226564e+38	1:2,2:20,3:8,4:24,6:9
2.699397e+39	1:4,2:21,3:11,4:19,6:8
2.601191e+39	1:4,2:19,3:12,4:20,6:8
4.623664e+38	1:4,2:22,3:7,4:21,6:9
2.490469e+39	1:4,2:21,3:10,4:20,6:8
1.422796e+39	1:3,2:20,3:12,4:19,6:9
1.023875e+39	1:4,2:18,3:11,4:21,6:9
2.209391e+38	1:2,2:16,3:13,4:23,6:9
1.214863e+39	1:3,2:17,3:14,4:21,6:8
2.709857e+39	1:3,2:19,3:13,4:20,6:8
8.455261e+37	1:2,2:21,3:6,4:25,6:9
9.797095e+38	1:3,2:17,3:15,4:20,6:8
1.114718e+39	1:5,2:22,3:10,4:18,6:8
1.917916e+39	1:5,2:20,3:11,4:19,6:8
1.301264e+39	1:5,2:18,3:10,4:22,6:8
3.048167e+39	1:3,2:20,3:11,4:21,6:8
1.991260e+39	1:2,2:22,3:10,4:21,6:8
1.352343e+38	1:1,2:20,3:11,4:21,6:10
9.009198e+37	1:5,2:22,3:8,4:18,6:10
6.573920e+38	1:3,2:16,3:14,4:22,6:8
6.515398e+38	1:4,2:20,3:8,4:22,6:9
4.026175e+38	1:1,2:23,3:14,4:17,6:8
4.248780e+38	1:7,2:18,3:10,4:20,6:8
6.500439e+38	1:3,2:22,3:14,4:16,6:8
5.634280e+38	1:1,2:22,3:12,4:19,6:9
5.502433e+38	1:5,2:22,3:12,4:16,6:8
1.379489e+39	1:4,2:18,3:10,4:23,6:8
4.857474e+38	1:6,2:19,3:10,4:19,6:9
1.375472e+39	1:4,2:17,3:13,4:21,6:8
1.619036e+38	1:2,2:24,3:6,4:23,6:8
2.485933e+38	1:5,2:21,3:14,4:15,6:8
1.174844e+39	1:4,2:22,3:12,4:17,6:8
6.479424e+37	2:26,3:11,4:18,6:8
9.351045e+38	1:2,2:18,3:11,4:24,6:8
2.692122e+39	1:3,2:20,3:10,4:22,6:8
2.543790e+38	1:1,2:19,3:16,4:18,6:9
1.250814e+39	1:5,2:19,3:13,4:18,6:8
2.507174e+39	1:4,2:20,3:12,4:19,6:8
6.944726e+38	1:3,2:19,3:9,4:23,6:9
2.282123e+38	1:5,2:15,3:13,4:22,6:8
8.644567e+38	1:4,2:19,3:13,4:18,6:9
3.649318e+38	1:6,2:18,3:10,4:20,6:9
1.132270e+39	1:1,2:22,3:11,4:21,6:8
2.533891e+39	1:2,2:20,3:13,4:20,6:8
7.210440e+38	1:3,2:19,3:16,4:17,6:8
3.239856e+37	1:1,2:28,3:6,4:20,6:8
1.063724e+38	1:5,2:15,3:16,4:19,6:8
1.720758e+37	1:1,2:18,3:13,4:20,6:11
1.997034e+38	1:3,2:16,3:11,4:24,6:9
1.620040e+38	1:6,2:20,3:12,4:16,6:9
1.357519e+39	1:2,2:23,3:9,4:21,6:8
2.282547e+39	1:3,2:19,3:14,4:19,6:8
2.585444e+39	1:2,2:21,3:12,4:20,6:8
2.248917e+38	1:2,2:22,3:14,4:16,6:9
4.170098e+38	1:5,2:24,3:9,4:17,6:8
3.481820e+38	1:3,2:16,3:13,4:22,6:9
8.944006e+38	1:4,2:19,3:9,4:22,6:9
9.630613e+37	1:5,2:21,3:13,4:15,6:9
1.362849e+39	1:4,2:21,3:8,4:22,6:8
1.493112e+39	1:4,2:18,3:14,4:19,6:8
2.211039e+38	1:5,2:22,3:11,4:16,6:9
8.644567e+38	1:4,2:19,3:13,4:18,6:9
1.084621e+39	1:1,2:22,3:13,4:19,6:8
6.516526e+38	1:3,2:23,3:8,4:20,6:9
2.355134e+39	1:2,2:22,3:11,4:20,6:8
1.017426e+38	1:5,2:24,3:9,4:16,6:9
2.692122e+39	1:3,2:20,3:10,4:22,6:8
1.213217e+39	1:1,2:20,3:14,4:20,6:8
1.144488e+39	1:4,2:21,3:10,4:19,6:9
2.355134e+39	1:2,2:22,3:11,4:20,6:8
6.810350e+38	1:3,2:23,3:10,4:18,6:9
1.724121e+39	1:5,2:19,3:12,4:19,6:8
1.250783e+39	1:2,2:20,3:12,4:20,6:9
6.516860e+37	1:1,2:17,3:19,4:18,6:8
2.933884e+39	1:3,2:21,3:12,4:19,6:8
1.724121e+39	1:5,2:19,3:12,4:19,6:8
1.414687e+39	1:5,2:18,3:11,4:21,6:8
1.242638e+39	1:2,2:18,3:15,4:20,6:8
1.411353e+39	1:4,2:22,3:8,4:21,6:8
6.687929e+38	1:1,2:22,3:9,4:23,6:8
2.952593e+38	1:2,2:26,3:8,4:19,6:8
1.318738e+39	1:2,2:20,3:11,4:21,6:9
3.032818e+39	1:3,2:21,3:10,4:21,6:8
2.938586e+38	1:5,2:18,3:14,4:17,6:9
6.944726e+38	1:3,2:19,3:9,4:23,6:9
2.549992e+38	1:4,2:21,3:15,4:15,6:8
1.085385e+39	1:6,2:18,3:11,4:20,6:8
2.507174e+39	1:4,2:20,3:12,4:19,6:8
8.729530e+38	1:2,2:21,3:9,4:22,6:9
7.461097e+38	1:1,2:24,3:10,4:20,6:8
1.517898e+39	1:3,2:18,3:11,4:23,6:8
1.540869e+39	1:2,2:23,3:10,4:20,6:8
9.378444e+38	1:5,2:17,3:11,4:22,6:8
4.065605e+37	1:1,2:16,3:11,4:27,6:8
2.058108e+39	1:4,2:22,3:9,4:20,6:8
8.948088e+38	1:2,2:17,3:14,4:22,6:8
1.123405e+37	1:8,2:15,3:15,4:16,6:9
2.626761e+39	1:2,2:20,3:12,4:21,6:8
1.580934e+39	1:5,2:21,3:9,4:20,6:8
1.087953e+38	1:3,2:23,3:9,4:18,6:10
8.266656e+38	1:2,2:17,3:13,4:23,6:8
5.018548e+37	1:4,2:24,3:7,4:18,6:10
4.709564e+38	1:3,2:17,3:11,4:23,6:9
6.880558e+38	1:5,2:20,3:11,4:18,6:9
9.138776e+38	1:5,2:19,3:10,4:20,6:9
3.476132e+38	1:6,2:18,3:8,4:23,6:8
2.700805e+38	1:6,2:17,3:10,4:21,6:9
1.935644e+39	1:5,2:21,3:10,4:19,6:8
1.281295e+39	1:1,2:21,3:11,4:22,6:8
8.944006e+38	1:4,2:19,3:9,4:22,6:9
1.274903e+39	1:1,2:22,3:12,4:20,6:8
8.418475e+38	1:5,2:23,3:8,4:19,6:8
7.029268e+38	1:5,2:23,3:10,4:17,6:8
2.984530e+38	1:5,2:21,3:12,4:16,6:9
2.601191e+39	1:4,2:19,3:12,4:20,6:8
6.152119e+37	1:2,2:15,3:18,4:20,6:8
2.329545e+38	1:2,2:20,3:7,4:26,6:8
1.427964e+39	1:3,2:19,3:12,4:20,6:9
1.374980e+39	1:3,2:21,3:10,4:20,6:9
1.202829e+39	1:3,2:17,3:13,4:22,6:8
4.147976e+38	1:4,2:21,3:7,4:22,6:9
2.058108e+39	1:4,2:22,3:9,4:20,6:8
2.443773e+38	1:6,2:16,3:10,4:23,6:8
6.502540e+38	1:6,2:17,3:11,4:21,6:8
5.964558e+38	1:1,2:19,3:12,4:22,6:9
1.692834e+38	1:5,2:16,3:10,4:23,6:9
2.040028e+39	1:3,2:21,3:9,4:22,6:8
1.310933e+39	1:1,2:21,3:13,4:20,6:8
7.767227e+37	1:4,2:15,3:18,4:18,6:8
9.496643e+38	1:3,2:20,3:9,4:22,6:9
1.041933e+38	1:1,2:20,3:18,4:16,6:8
2.758051e+39	1:3,2:20,3:13,4:19,6:8
3.370969e+39	1:3,2:20,3:12,4:20,6:8
1.250783e+39	1:2,2:20,3:12,4:20,6:9
1.048045e+39	1:3,2:22,3:10,4:19,6:9
1.012374e+39	1:5,2:21,3:12,4:17,6:8
1.385097e+39	1:3,2:19,3:15,4:18,6:8
8.448546e+38	1:1,2:20,3:15,4:19,6:8
6.060814e+38	1:4,2:16,3:13,4:22,6:8
3.446038e+37	2:25,3:7,4:23,6:8
1.250814e+39	1:5,2:19,3:13,4:18,6:8
5.738509e+38	1:4,2:16,3:12,4:23,6:8
1.418278e+39	1:4,2:19,3:14,4:18,6:8
9.797095e+38	1:3,2:17,3:15,4:20,6:8
2.933884e+39	1:3,2:21,3:12,4:19,6:8
1.114718e+39	1:5,2:22,3:10,4:18,6:8
1.587842e+37	1:7,2:24,3:7,4:16,6:9
8.102549e+38	1:3,2:17,3:16,4:19,6:8
2.741793e+38	1:3,2:21,3:9,4:20,6:10
4.816599e+38	1:7,2:19,3:11,4:18,6:8
6.835321e+37	1:2,2:16,3:13,4:22,6:10
1.036006e+39	1:4,2:20,3:9,4:21,6:9
2.692122e+39	1:3,2:20,3:10,4:22,6:8
5.325181e+38	1:5,2:20,3:12,4:17,6:9
6.738886e+38	1:3,2:21,3:8,4:22,6:9
2.156730e+39	1:3,2:22,3:12,4:18,6:8
6.192865e+38	1:4,2:21,3:14,4:16,6:8
2.793548e+38	1:3,2:16,3:14,4:21,6:9
5.821144e+38	1:3,2:25,3:9,4:18,6:8
1.748159e+38	1:2,2:17,3:17,4:18,6:9
1.490300e+39	1:1,2:21,3:12,4:21,6:8
2.088960e+39	1:4,2:19,3:10,4:22,6:8
8.994315e+38	1:6,2:20,3:11,4:18,6:8
4.753224e+35	1:7,2:19,3:4,4:23,6:10
5.788311e+38	1:4,2:22,3:8,4:20,6:9
9.821586e+38	1:1,2:23,3:12,4:19,6:8
3.460308e+38	1:1,2:21,3:16,4:17,6:8
6.704206e+38	1:4,2:24,3:10,4:17,6:8
4.640925e+38	1:2,2:25,3:11,4:17,6:8
2.487822e+39	1:3,2:19,3:11,4:22,6:8
2.818201e+37	1:3,2:26,3:12,4:14,6:8
1.961736e+39	1:2,2:22,3:12,4:19,6:8
6.563038e+37	1:3,2:16,3:9,4:26,6:9
1.740245e+39	1:5,2:20,3:12,4:18,6:8
1.733116e+38	2:20,3:13,4:21,6:9
1.724983e+38	1:8,2:18,3:10,4:19,6:8
6.272597e+38	1:3,2:20,3:14,4:17,6:9
7.992532e+38	1:3,2:18,3:10,4:23,6:9
2.293520e+39	1:2,2:21,3:13,4:19,6:8
1.342836e+38	1:6,2:16,3:13,4:19,6:9
3.048167e+39	1:3,2:20,3:11,4:21,6:8
1.344076e+38	1:4,2:22,3:8,4:19,6:10
7.885146e+38	1:2,2:18,3:16,4:19,6:8
2.635660e+39	1:2,2:21,3:11,4:21,6:8
1.497045e+39	1:2,2:21,3:14,4:18,6:8
1.497045e+39	1:2,2:21,3:14,4:18,6:8
1.421695e+38	1:1,2:25,3:13,4:16,6:8
8.844124e+38	1:3,2:18,3:11,4:22,6:9
2.054648e+39	1:4,2:21,3:12,4:18,6:8
6.133111e+38	1:1,2:19,3:16,4:19,6:8
3.188356e+39	1:4,2:20,3:11,4:20,6:8
1.797659e+38	1:4,2:18,3:10,4:21,6:10
2.156730e+39	1:3,2:22,3:12,4:18,6:8
2.355134e+39	1:2,2:22,3:11,4:20,6:8
1.134483e+39	1:3,2:19,3:13,4:19,6:9
2.812610e+38	1:2,2:21,3:10,4:20,6:10
2.115880e+38	2:23,3:10,4:22,6:8
1.401841e+39	1:4,2:19,3:9,4:23,6:8
2.372072e+39	1:2,2:20,3:11,4:22,6:8
1.023875e+39	1:4,2:18,3:11,4:21,6:9
1.776340e+38	1:2,2:22,3:10,4:19,6:10
1.289160e+39	1:4,2:20,3:10,4:20,6:9
1.080973e+39	1:1,2:21,3:14,4:19,6:8
1.240150e+38	2:19,3:17,4:19,6:8
1.696034e+39	1:2,2:19,3:11,4:23,6:8
1.008669e+38	1:4,2:16,3:9,4:25,6:9
2.372072e+39	1:2,2:20,3:11,4:22,6:8
3.731289e+38	1:4,2:16,3:16,4:19,6:8
7.139255e+37	1:3,2:23,3:7,4:20,6:10
1.514548e+39	1:3,2:22,3:8,4:22,6:8
4.631665e+38	1:3,2:24,3:8,4:19,6:9
1.411353e+39	1:4,2:22,3:8,4:21,6:8
9.613397e+38	1:6,2:20,3:10,4:19,6:8
5.946828e+38	1:6,2:22,3:8,4:19,6:8
8.169319e+38	1:5,2:19,3:8,4:23,6:8
6.859884e+38	1:5,2:19,3:9,4:21,6:9
4.138001e+38	1:1,2:18,3:14,4:21,6:9
1.126172e+38	1:5,2:18,3:12,4:18,6:10
1.069113e+39	1:2,2:22,3:11,4:19,6:9
1.290077e+39	1:4,2:20,3:11,4:19,6:9
3.063130e+38	1:3,2:19,3:12,4:19,6:10
1.034178e+39	1:4,2:23,3:11,4:17,6:8
6.798024e+38	1:3,2:21,3:13,4:17,6:9
1.300397e+39	1:2,2:23,3:12,4:18,6:8
4.296931e+38	1:1,2:22,3:13,4:18,6:9
1.472197e+38	1:1,2:17,3:12,4:24,6:9
6.336651e+36	1:2,2:29,3:5,4:18,6:9
1.006624e+39	1:1,2:23,3:10,4:21,6:8
2.168063e+39	1:3,2:22,3:9,4:21,6:8
4.654256e+38	1:7,2:20,3:9,4:19,6:8
1.239741e+38	1:5,2:19,3:8,4:21,6:10
8.159832e+38	1:2,2:23,3:13,4:17,6:8
4.116047e+37	1:1,2:19,3:7,4:28,6:8
2.709102e+39	1:3,2:22,3:10,4:20,6:8
8.994315e+38	1:6,2:20,3:11,4:18,6:8
1.037566e+39	1:2,2:19,3:11,4:22,6:9
2.699397e+39	1:4,2:21,3:11,4:19,6:8
2.921854e+38	1:2,2:18,3:16,4:18,6:9
6.492900e+38	1:1,2:18,3:13,4:23,6:8
5.203883e+38	1:4,2:18,3:9,4:23,6:9
2.507174e+39	1:4,2:20,3:12,4:19,6:8
